timeout,concurrency,delay,total_tasks,total_time,success_rate,tasks_per_second,avg_completion_latency,max_completion_latency,avg_embedding_latency,completion_success_rate,embedding_success_rate
16,15,0.8,27,20.398587,100.0,1.3236210919903424,5.796079829887107,11.08883285522461,3.088375956923873,100.0,100.0
16,15,0.1,27,20.792638,94.44444444444444,1.298536530093007,6.224792370429406,13.35502004623413,3.408382692337036,96.29629629629629,92.5925925925926
16,15,0.45,27,21.300963,100.0,1.267548326336232,6.16815032782378,12.965061902999878,3.635265350341797,100.0,100.0
16,15,0.62,27,21.408595,100.0,1.261175710036086,6.6696025088981346,16.001106023788452,3.1744585390444153,100.0,100.0
16,15,0.71,27,20.002689,100.0,1.3498185169004027,5.27968583283601,11.921169757843018,3.669197197313662,100.0,100.0
16,15,0.76,27,21.966612,100.0,1.2291381119673803,6.755431537274961,15.799432039260864,3.4559098526283547,100.0,100.0
